Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Price
20457,Medium,0.06,22.98,7.58,327,Sherri McKinney,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",0.51,Central,Oklahoma,Bartlesville,74006,9/25/2011,9/26/2011,206.56,21,478.61,90975,₹ 482.58
19159,Medium,0.06,296.18,54.12,329,Faye Dyer,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,East,Maine,Sanford,4073,4/14/2010,4/15/2010,-715.778206,5,1170.21,89726,"₹ 1,480.90"
24620,Medium,0.1,205.99,5.99,330,Victoria Reed,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,3285,0.59,East,Maine,Westbrook,4092,10/25/2012,10/27/2012,1370.76228,20,3309.23,89727,"₹ 4,119.80"
19158,Medium,0.01,29.1,4,331,Bradley Pollock,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Acco Keyboard-In-A-Box®,0.78,East,New Hampshire,Goffstown,3045,4/14/2010,4/16/2010,-22.82,8,243.32,89726,₹ 232.80
24619,Medium,0.05,59.98,3.99,332,Rhonda Cummings,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,East,New Jersey,Fair Lawn,7410,10/25/2012,10/27/2012,607.2552,18,1066.68,89727,"₹ 1,079.64"
21303,Not Specified,0.09,199.99,24.49,333,Karl Holloway,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,0.46,East,Vermont,Essex Junction,5451,8/28/2013,8/28/2013,3263.4999,24,4729.71,89728,"₹ 4,799.76"
18261,Critical,0.06,276.2,24.49,335,Curtis O'Connell,Regular Air,Corporate,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,,West,Oregon,Medford,97504,05-04-2010,05-05-2010,2639.4708,14,3825.32,87277,"₹ 3,866.80"
18262,Critical,0.09,6.28,5.29,335,Curtis O'Connell,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® 200 Class™ Desk Accessories, Burgundy",0.43,West,Oregon,Medford,97504,05-04-2010,05-04-2010,-5.2,1,8.53,87277,₹ 6.28
19318,Not Specified,0.1,25.98,14.36,336,Emma Sparks,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,West,Oregon,Oregon City,97045,09-05-2011,09-07-2011,-335.22,21,502.35,87278,₹ 545.58
19319,Not Specified,0.09,4.13,0.99,336,Emma Sparks,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 491,0.39,West,Oregon,Oregon City,97045,09-05-2011,09-05-2011,6.7,5,19.8,87278,₹ 20.65
19320,Not Specified,0,125.99,5.63,336,Emma Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8290,0.6,West,Oregon,Oregon City,97045,09-05-2011,09-05-2011,516.186,10,1135.17,87278,"₹ 1,259.90"
21449,Critical,0.06,2.16,6.05,336,Emma Sparks,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,West,Oregon,Oregon City,97045,08-09-2012,08-12-2012,-44.3417,8,19.9,87279,₹ 17.28
22120,Not Specified,0.08,200.98,23.76,336,Emma Sparks,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",0.58,West,Oregon,Oregon City,97045,10-02-2012,10-04-2012,1632.5676,20,3894.82,87280,"₹ 4,019.60"
22121,Not Specified,0.06,810.98,16.06,336,Emma Sparks,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,0.56,West,Oregon,Oregon City,97045,10-02-2012,10-03-2012,2811.2624,10,7851.91,87280,"₹ 8,109.80"
22122,Not Specified,0.06,4.71,0.7,336,Emma Sparks,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Sterling Rubber Bands by Alliance,0.85,West,Oregon,Oregon City,97045,10-02-2012,10-02-2012,-15.7032,15,68.08,87280,₹ 70.65
20044,Critical,0.02,35.99,5.99,336,Emma Sparks,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,West,Oregon,Oregon City,97045,12-02-2012,12-03-2012,339.4041,16,491.89,87281,₹ 575.84
23986,Critical,0.09,400.97,48.26,337,Jonathan Cheng,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,0.36,West,Oregon,Portland,97206,08-09-2013,08-10-2013,3793.1853,15,5497.37,87282,"₹ 6,014.55"
25842,Low,0.09,5.68,1.39,337,Jonathan Cheng,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,West,Oregon,Portland,97206,10/14/2013,10/19/2013,8.82,5,27.83,87283,₹ 28.40
25754,Medium,0.04,70.89,89.3,337,Jonathan Cheng,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,KI Conference Tables,0.72,West,Oregon,Portland,97206,11/16/2013,11/17/2013,85.45024,3,246.2,87284,₹ 212.67
23481,Medium,0.08,7.77,9.23,339,Bobby Clements,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.58,East,Ohio,Columbus,43229,9/17/2010,9/18/2010,-83.65,5,40.3,90583,₹ 38.85
23482,Medium,0.07,7.59,4,339,Bobby Clements,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",0.42,East,Ohio,Columbus,43229,9/17/2010,9/19/2010,24.39,15,111.88,90583,₹ 113.85
19820,Not Specified,0.08,3.25,49,339,Bobby Clements,Regular Air,Corporate,Office Supplies,Appliances,Large Box,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",0.56,East,Ohio,Columbus,43229,4/22/2011,4/24/2011,-2149.8,12,49.02,90584,₹ 39.00
23372,Low,0.09,4.98,7.44,339,Bobby Clements,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1922,0.36,East,Ohio,Columbus,43229,12-12-2011,12-12-2011,-24.765,5,26.38,90585,₹ 24.90
21457,Medium,0,85.99,1.25,339,Bobby Clements,Regular Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory8,0.39,East,Ohio,Columbus,43229,4/29/2013,05-01-2013,435.7419,8,631.51,90586,₹ 687.92
23806,Critical,0.08,5.78,7.96,340,Wanda Link Fuller,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 196,0.36,East,Ohio,Cuyahoga Falls,44221,12-06-2013,12-07-2013,-4.31088,1,9.41,90587,₹ 5.78
23478,Low,0.02,65.99,4.99,341,Donna Ross,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T193,0.57,East,Connecticut,Seymour,6478,10/28/2013,11-04-2013,310.185,14,815.75,88155,₹ 923.86
480,Critical,0.01,3.26,1.86,342,Jacqueline Noble,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",0.41,South,Florida,Miami,33181,11-04-2010,11-06-2010,-4.6683,20,73.97,3332,₹ 65.20
4538,Low,0.04,115.99,5.99,342,Jacqueline Noble,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160,0.57,South,Florida,Miami,33181,2/15/2013,2/22/2013,1073.0988,49,5008.76,32292,"₹ 5,683.51"
4539,Low,0.07,11.55,2.36,342,Jacqueline Noble,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,South,Florida,Miami,33181,2/15/2013,2/17/2013,-8.9509,1,13.53,32292,₹ 11.55
7240,Medium,0.03,13.48,4.51,342,Jacqueline Noble,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,South,Florida,Miami,33181,03-08-2013,03-09-2013,-3.3915,12,173.97,51620,₹ 161.76
4784,Critical,0.03,15.23,27.75,342,Jacqueline Noble,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Anderson Hickey Conga Table Tops & Accessories,0.76,South,Florida,Miami,33181,7/31/2013,08-01-2013,7.8061365,32,511.35,33959,₹ 487.36
5477,Low,0.01,152.48,4,342,Jacqueline Noble,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,South,Florida,Miami,33181,10/28/2013,10/30/2013,407.963,97,14642.66,38912,"₹ 14,790.56"
5478,Low,0.02,65.99,4.99,342,Jacqueline Noble,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T193,0.57,South,Florida,Miami,33181,10/28/2013,11-04-2013,207.82395,55,3204.73,38912,"₹ 3,629.45"
22784,Critical,0.03,15.23,27.75,343,Lynn Epstein,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Anderson Hickey Conga Table Tops & Accessories,0.76,East,Maine,Bangor,4401,7/31/2010,08-01-2010,11.65095,7,111.86,88151,₹ 106.61
18480,Critical,0.01,3.26,1.86,344,Rosemary English,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",0.41,East,Maine,Portland,4101,11-04-2010,11-06-2010,0.702,5,18.49,88152,₹ 16.30
22538,Low,0.04,115.99,5.99,345,Theresa Haynes,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160,0.57,East,New Hampshire,Laconia,3246,2/15/2013,2/22/2013,846.3816,12,1226.64,88153,"₹ 1,391.88"
25240,Medium,0.03,13.48,4.51,346,Walter Jensen,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,East,New Hampshire,Manchester,3101,03-08-2013,03-09-2013,-2.55,3,43.49,88154,₹ 40.44
23477,Low,0.01,152.48,4,347,Alexandra Lambert,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Adesso Programmable 142-Key Keyboard,0.79,East,New Jersey,Cliffside Park,7010,10/28/2013,10/30/2013,608.9,24,3622.93,88155,"₹ 3,659.52"
22539,Low,0.07,11.55,2.36,348,Justin Kennedy,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,East,Rhode Island,Tiverton,2878,2/15/2013,2/17/2013,-6.73,1,13.53,88153,₹ 11.55
2408,Critical,0,8.34,2.64,349,Kim Weiss,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,South,Florida,Miami,33132,06-09-2010,06-11-2010,5.8625,23,212.89,17446,₹ 191.82
1595,Medium,0.04,99.23,8.99,349,Kim Weiss,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,South,Florida,Miami,33132,07-02-2010,07-04-2010,1916.6757,54,5555.6,11527,"₹ 5,358.42"
5728,Critical,0.05,11.58,5.72,349,Kim Weiss,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,South,Florida,Miami,33132,04-05-2012,04-07-2012,7.236,26,292.49,40643,₹ 301.08
682,Not Specified,0.01,2.88,0.5,349,Kim Weiss,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 49,0.36,South,Florida,Miami,33132,4/13/2012,4/14/2012,32.5821,46,131.72,4769,₹ 132.48
5257,Low,0.09,550.98,64.59,349,Kim Weiss,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.66,South,Florida,Miami,33132,09-09-2012,09-11-2012,-1770.965977,76,40136.93,37414,"₹ 41,874.48"
2136,Medium,0.07,1270.99,19.99,349,Kim Weiss,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,South,Florida,Miami,33132,11/17/2012,11/19/2012,-542.926615,10,11938.4,15264,"₹ 12,709.90"
2137,Medium,0.07,7.31,0.49,349,Kim Weiss,Regular Air,Home Office,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,South,Florida,Miami,33132,11/17/2012,11/17/2012,22.1435,44,305.12,15264,₹ 321.64
6643,Critical,0.02,5.98,5.46,349,Kim Weiss,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1983,0.36,South,Florida,Miami,33132,12-10-2012,12-11-2012,-80.9039,62,374.26,47265,₹ 370.76
18682,Not Specified,0.01,2.88,0.5,350,Holly Carey,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 49,0.36,East,New York,Valley Stream,11580,4/13/2012,4/14/2012,21.735,11,31.5,88688,₹ 31.68
20408,Critical,0,8.34,2.64,351,Juanita Coley Knox,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Elite Stainless Steel Scissors,0.59,East,New York,Watertown,13601,06-09-2010,06-11-2010,10.5,6,55.54,88685,₹ 50.04
19595,Medium,0.04,99.23,8.99,351,Juanita Coley Knox,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,East,New York,Watertown,13601,07-02-2010,07-04-2010,993.8346,14,1440.34,88686,"₹ 1,389.22"
23728,Critical,0.05,11.58,5.72,351,Juanita Coley Knox,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,"Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,East,New York,Watertown,13601,04-05-2012,04-07-2012,10.8,6,67.5,88687,₹ 69.48
23257,Low,0.09,550.98,64.59,351,Juanita Coley Knox,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.66,East,New York,Watertown,13601,09-09-2012,09-11-2012,-1331.553366,19,10034.23,88689,"₹ 10,468.62"
20136,Medium,0.07,1270.99,19.99,351,Juanita Coley Knox,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,East,New York,Watertown,13601,11/17/2012,11/19/2012,81.6431,3,3581.52,88690,"₹ 3,812.97"
20137,Medium,0.07,7.31,0.49,351,Juanita Coley Knox,Regular Air,Home Office,Office Supplies,Labels,Small Box,Self-Adhesive Address Labels for Typewriters by Universal,0.38,East,New York,Watertown,13601,11/17/2012,11/17/2012,52.6332,11,76.28,88690,₹ 80.41
24643,Critical,0.02,5.98,5.46,351,Juanita Coley Knox,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1983,0.36,East,New York,Watertown,13601,12-10-2012,12-11-2012,-30.415,16,96.58,88691,₹ 95.68
19107,Low,0.08,4.89,4.93,353,Bonnie Chambers,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",0.66,West,Arizona,Glendale,85301,5/14/2010,5/14/2010,-165.45,17,84.76,89647,₹ 83.13
19108,Low,0.07,6.68,6.92,353,Bonnie Chambers,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1898,0.37,West,Arizona,Glendale,85301,5/14/2010,5/21/2010,-141.12,16,104.84,89647,₹ 106.88
24962,Low,0.07,10.98,3.37,354,Joanna Hill,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,West,Arizona,Goodyear,85338,10-03-2011,10-07-2011,15.778,17,181.66,89648,₹ 186.66
21162,Low,0.1,67.84,0.99,354,Joanna Hill,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,West,Arizona,Goodyear,85338,10-09-2012,10-11-2012,640.4764,19,1171.67,89650,"₹ 1,288.96"
20859,Medium,0.02,4.76,3.01,354,Joanna Hill,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"TOPS Voice Message Log Book, Flash Format",0.36,West,Arizona,Goodyear,85338,4/15/2013,4/16/2013,4.59,7,36.47,89651,₹ 33.32
21680,High,0.1,40.98,6.5,354,Joanna Hill,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,West,Arizona,Goodyear,85338,5/26/2013,5/28/2013,-83.28,13,505.61,89652,₹ 532.74
21681,High,0.04,62.18,12.78,354,Joanna Hill,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Fellowes Mobile File Cart, Black",0.58,West,Arizona,Goodyear,85338,5/26/2013,5/27/2013,430.32,15,917.56,89652,₹ 932.70
25778,Medium,0.05,500.98,28.14,355,Grace Vaughn,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,West,Arizona,Kingman,86401,11/26/2011,11/27/2011,8917.7187,29,12924.23,89649,"₹ 14,528.42"
26188,Critical,0.07,2.08,2.56,355,Grace Vaughn,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,0.55,West,Arizona,Kingman,86401,11-12-2013,11/13/2013,38.34032,44,92.52,89653,₹ 91.52
20760,Critical,0.07,124.49,51.94,357,Barbara McNamara,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bevis 36 x 72 Conference Tables,0.63,West,Arizona,Kingman,86401,11/24/2010,11/25/2010,74.992,14,1714.93,91131,"₹ 1,742.86"
21263,Critical,0.06,1.26,0.7,357,Barbara McNamara,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,West,Arizona,Kingman,86401,07-03-2011,07-04-2011,-2.73,1,1.62,91133,₹ 1.26
21264,Critical,0.04,80.98,35,357,Barbara McNamara,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,0.81,West,Arizona,Kingman,86401,07-03-2011,07-04-2011,-921.68,11,874.4,91133,₹ 890.78
21265,Critical,0.07,65.99,5.26,357,Barbara McNamara,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,8860,0.56,West,Arizona,Kingman,86401,07-03-2011,07-03-2011,-204.93,2,106.65,91133,₹ 131.98
23135,Not Specified,0.06,22.24,1.99,357,Barbara McNamara,Express Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",0.43,West,Arizona,Kingman,86401,11/18/2012,11/20/2012,239.4231,15,346.99,91134,₹ 333.60
22409,High,0.08,110.98,35,357,Barbara McNamara,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina Mini System Audio Rack, Model AR050B",0.82,West,Arizona,Kingman,86401,8/26/2013,8/28/2013,-154.89568,5,550.37,91136,₹ 554.90
24627,Low,0.04,125.99,8.99,358,Chris F Brandt,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,M70,0.59,East,Pennsylvania,King of Prussia,19406,01-09-2010,1/16/2010,-627.82192,1,107.95,91130,₹ 125.99
25735,Critical,0.05,15.23,27.75,358,Chris F Brandt,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Anderson Hickey Conga Table Tops & Accessories,0.76,East,Pennsylvania,King of Prussia,19406,2/26/2011,2/28/2011,11.65095,5,81.12,91132,₹ 76.15
23456,Critical,0.09,65.99,8.99,358,Chris F Brandt,Express Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,East,Pennsylvania,King of Prussia,19406,05-07-2013,05-09-2013,308.934,14,733.05,91135,₹ 923.86
24864,Medium,0.01,6.48,7.49,358,Chris F Brandt,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 220,0.37,East,Pennsylvania,King of Prussia,19406,10/23/2013,10/25/2013,-28.88,4,30.45,91137,₹ 25.92
23623,Medium,0.01,6.68,6.92,360,Lindsay Shepherd,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 1898,0.37,West,California,Fresno,93727,01-01-2011,01-03-2011,-152.6068,11,75.24,87348,₹ 73.48
21862,Critical,0.02,348.21,40.19,360,Lindsay Shepherd,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,West,California,Fresno,93727,03-10-2012,03-12-2012,2528.6499,13,3664.71,87351,"₹ 4,526.73"
24828,High,0,4.98,0.8,360,Lindsay Shepherd,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Rediform S.O.S. Phone Message Books,0.36,West,California,Fresno,93727,12-05-2012,12-06-2012,24.8331,7,35.99,87352,₹ 34.86
22778,Low,0.05,65.99,5.99,360,Lindsay Shepherd,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i1000,0.58,West,California,Fresno,93727,01-07-2013,01-11-2013,323.57304,9,519.3,87353,₹ 593.91
20248,Not Specified,0.08,125.99,4.2,361,Veronica Francis,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V3682,0.59,East,Maine,Bangor,4401,10-07-2011,10-09-2011,290.24712,11,1116.28,87350,"₹ 1,385.89"
20153,Critical,0.04,65.99,4.99,362,Warren Gibbs,Express Air,Small Business,Technology,Telephones and Communication,Small Box,T193,0.57,East,Maine,Saco,4072,5/13/2013,5/14/2013,565.7655,15,819.95,87355,₹ 989.85
20478,Critical,0.02,296.18,54.12,363,Erica Lyon,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,Hon 94000 Series Round Tables,0.76,East,New Jersey,Dumont,7628,3/25/2011,3/27/2011,-715.778206,6,1418.97,87349,"₹ 1,777.08"
20152,Critical,0.01,284.98,69.55,364,Evan Snow,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,East,New Jersey,Lyndhurst,7071,5/13/2013,5/15/2013,-51.28,2,629.27,87355,₹ 569.96
20151,Critical,0.02,125.99,4.2,365,Chris Bernstein,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,V3682,0.59,East,Rhode Island,Coventry,2816,5/13/2013,5/15/2013,868.986,12,1259.4,87355,"₹ 1,511.88"
18278,Medium,0.05,328.14,91.05,366,Patrick Rosenthal,Delivery Truck,Small Business,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",0.57,East,Rhode Island,Cranston,2910,1/17/2010,1/19/2010,411.5172,6,1967.98,87347,"₹ 1,968.84"
20178,Critical,0.08,70.98,46.74,367,Richard Keller,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",0.56,East,Rhode Island,Warwick,2886,04-09-2013,04-12-2013,-892.79,12,850.16,87354,₹ 851.76
24794,Low,0.09,19.23,6.15,369,Troy Moon,Express Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 13"" Clairmont Wall Clock",0.44,West,California,Oakland,94601,10-11-2010,10/13/2010,211.232,21,394.1,90292,₹ 403.83
